Date,State,Vehicle_Category,EV_Sales_Quantity
2024-07-22,Puducherry,2-Wheelers,0
2024-07-22,Puducherry,3-Wheelers,0
2024-07-22,Puducherry,4-Wheelers,15
2024-07-22,Puducherry,Bus,2
2024-07-22,Puducherry,Others,3
2024-07-22,Punjab,2-Wheelers,64
2024-07-22,Punjab,3-Wheelers,18
2024-07-22,Punjab,4-Wheelers,0
2024-07-22,Punjab,Bus,0
2024-07-22,Punjab,Others,0
2024-07-22,Rajasthan,2-Wheelers,0
2024-07-22,Rajasthan,3-Wheelers,9
2024-07-22,Rajasthan,4-Wheelers,0
2024-07-22,Rajasthan,Bus,3
2024-07-22,Rajasthan,Others,0
2024-07-22,Sikkim,2-Wheelers,57
2024-07-22,Sikkim,3-Wheelers,19
2024-07-22,Sikkim,4-Wheelers,0
2024-07-22,Sikkim,Bus,1
2024-07-22,Sikkim,Others,0
2024-07-22,Tamil Nadu,2-Wheelers,120
2024-07-22,Tamil Nadu,3-Wheelers,19
2024-07-22,Tamil Nadu,4-Wheelers,0
2024-07-22,Tamil Nadu,Bus,0
2024-07-22,Tamil Nadu,Others,0
2024-07-22,Telangana,2-Wheelers,78
2024-07-22,Telangana,3-Wheelers,17
2024-07-22,Telangana,4-Wheelers,7
2024-07-22,Telangana,Bus,0
2024-07-22,Telangana,Others,4
2024-07-22,Tripura,2-Wheelers,0
2024-07-22,Tripura,3-Wheelers,0
2024-07-22,Tripura,4-Wheelers,11
2024-07-22,Tripura,Bus,2
2024-07-22,Tripura,Others,0
2024-07-22,Uttar Pradesh,2-Wheelers,60
2024-07-22,Uttar Pradesh,3-Wheelers,25
2024-07-22,Uttar Pradesh,4-Wheelers,20
2024-07-22,Uttar Pradesh,Bus,2
2024-07-22,Uttar Pradesh,Others,7
2024-07-22,Uttarakhand,2-Wheelers,40
2024-07-22,Uttarakhand,3-Wheelers,14
2024-07-22,Uttarakhand,4-Wheelers,17
2024-07-22,Uttarakhand,Bus,1
2024-07-22,Uttarakhand,Others,8
2024-07-22,West Bengal,2-Wheelers,78
2024-07-22,West Bengal,3-Wheelers,0
2024-07-22,West Bengal,4-Wheelers,16
2024-07-22,West Bengal,Bus,0
2024-07-22,West Bengal,Others,9
2024-07-23,Andhra Pradesh,2-Wheelers,81
2024-07-23,Andhra Pradesh,3-Wheelers,24
2024-07-23,Andhra Pradesh,4-Wheelers,0
2024-07-23,Andhra Pradesh,Bus,3
2024-07-23,Andhra Pradesh,Others,3
2024-07-23,Arunachal Pradesh,2-Wheelers,73
2024-07-23,Arunachal Pradesh,3-Wheelers,0
2024-07-23,Arunachal Pradesh,4-Wheelers,6
2024-07-23,Arunachal Pradesh,Bus,2
2024-07-23,Arunachal Pradesh,Others,4
2024-07-23,Assam,2-Wheelers,72
2024-07-23,Assam,3-Wheelers,23
2024-07-23,Assam,4-Wheelers,14
2024-07-23,Assam,Bus,1
2024-07-23,Assam,Others,6
2024-07-23,Bihar,2-Wheelers,30
2024-07-23,Bihar,3-Wheelers,15
2024-07-23,Bihar,4-Wheelers,9
2024-07-23,Bihar,Bus,3
2024-07-23,Bihar,Others,8
2024-07-23,Chandigarh,2-Wheelers,0
2024-07-23,Chandigarh,3-Wheelers,12
2024-07-23,Chandigarh,4-Wheelers,13
2024-07-23,Chandigarh,Bus,1
2024-07-23,Chandigarh,Others,0
2024-07-23,Chhattisgarh,2-Wheelers,36
2024-07-23,Chhattisgarh,3-Wheelers,13
2024-07-23,Chhattisgarh,4-Wheelers,0
2024-07-23,Chhattisgarh,Bus,3
2024-07-23,Chhattisgarh,Others,4
2024-07-23,Delhi,2-Wheelers,122
2024-07-23,Delhi,3-Wheelers,32
2024-07-23,Delhi,4-Wheelers,22
2024-07-23,Delhi,Bus,2
2024-07-23,Delhi,Others,0
2024-07-23,Goa,2-Wheelers,32
2024-07-23,Goa,3-Wheelers,20
2024-07-23,Goa,4-Wheelers,12
2024-07-23,Goa,Bus,1
2024-07-23,Goa,Others,4
2024-07-23,Gujarat,2-Wheelers,87
2024-07-23,Gujarat,3-Wheelers,34
2024-07-23,Gujarat,4-Wheelers,0
2024-07-23,Gujarat,Bus,0
2024-07-23,Gujarat,Others,0
2024-07-23,Haryana,2-Wheelers,33
2024-07-23,Haryana,3-Wheelers,0
2024-07-23,Haryana,4-Wheelers,13
2024-07-23,Haryana,Bus,2
2024-07-23,Haryana,Others,3
2024-07-23,Himachal Pradesh,2-Wheelers,85
2024-07-23,Himachal Pradesh,3-Wheelers,0
2024-07-23,Himachal Pradesh,4-Wheelers,0
2024-07-23,Himachal Pradesh,Bus,0
2024-07-23,Himachal Pradesh,Others,0
2024-07-23,Jharkhand,2-Wheelers,0
2024-07-23,Jharkhand,3-Wheelers,16
2024-07-23,Jharkhand,4-Wheelers,8
2024-07-23,Jharkhand,Bus,3
2024-07-23,Jharkhand,Others,6
2024-07-23,Karnataka,2-Wheelers,0
2024-07-23,Karnataka,3-Wheelers,0
2024-07-23,Karnataka,4-Wheelers,29
2024-07-23,Karnataka,Bus,0
2024-07-23,Karnataka,Others,5
2024-07-23,Kerala,2-Wheelers,0
2024-07-23,Kerala,3-Wheelers,23
2024-07-23,Kerala,4-Wheelers,15
2024-07-23,Kerala,Bus,3
2024-07-23,Kerala,Others,3
2024-07-23,Madhya Pradesh,2-Wheelers,63
2024-07-23,Madhya Pradesh,3-Wheelers,17
2024-07-23,Madhya Pradesh,4-Wheelers,9
2024-07-23,Madhya Pradesh,Bus,1
2024-07-23,Madhya Pradesh,Others,7
2024-07-23,Maharashtra,2-Wheelers,0
2024-07-23,Maharashtra,3-Wheelers,39
2024-07-23,Maharashtra,4-Wheelers,15
2024-07-23,Maharashtra,Bus,5
2024-07-23,Maharashtra,Others,16
2024-07-23,Manipur,2-Wheelers,0
2024-07-23,Manipur,3-Wheelers,23
2024-07-23,Manipur,4-Wheelers,14
2024-07-23,Manipur,Bus,2
2024-07-23,Manipur,Others,3
2024-07-23,Meghalaya,2-Wheelers,87
2024-07-23,Meghalaya,3-Wheelers,22
2024-07-23,Meghalaya,4-Wheelers,0
2024-07-23,Meghalaya,Bus,1
2024-07-23,Meghalaya,Others,3
2024-07-23,Mizoram,2-Wheelers,83
2024-07-23,Mizoram,3-Wheelers,21
2024-07-23,Mizoram,4-Wheelers,7
2024-07-23,Mizoram,Bus,0
2024-07-23,Mizoram,Others,0
2024-07-23,Nagaland,2-Wheelers,30
2024-07-23,Nagaland,3-Wheelers,21
2024-07-23,Nagaland,4-Wheelers,6
2024-07-23,Nagaland,Bus,0
2024-07-23,Nagaland,Others,0
2024-07-23,Odisha,2-Wheelers,0
2024-07-23,Odisha,3-Wheelers,9
2024-07-23,Odisha,4-Wheelers,0
2024-07-23,Odisha,Bus,1
2024-07-23,Odisha,Others,0
2024-07-23,Puducherry,2-Wheelers,54
2024-07-23,Puducherry,3-Wheelers,25
2024-07-23,Puducherry,4-Wheelers,9
2024-07-23,Puducherry,Bus,1
2024-07-23,Puducherry,Others,4
2024-07-23,Punjab,2-Wheelers,84
2024-07-23,Punjab,3-Wheelers,0
2024-07-23,Punjab,4-Wheelers,0
2024-07-23,Punjab,Bus,2
2024-07-23,Punjab,Others,3
2024-07-23,Rajasthan,2-Wheelers,0
2024-07-23,Rajasthan,3-Wheelers,12
2024-07-23,Rajasthan,4-Wheelers,9
2024-07-23,Rajasthan,Bus,3
2024-07-23,Rajasthan,Others,0
2024-07-23,Sikkim,2-Wheelers,76
2024-07-23,Sikkim,3-Wheelers,15
2024-07-23,Sikkim,4-Wheelers,14
2024-07-23,Sikkim,Bus,0
2024-07-23,Sikkim,Others,8
2024-07-23,Tamil Nadu,2-Wheelers,53
2024-07-23,Tamil Nadu,3-Wheelers,31
2024-07-23,Tamil Nadu,4-Wheelers,0
2024-07-23,Tamil Nadu,Bus,5
2024-07-23,Tamil Nadu,Others,12
2024-07-23,Telangana,2-Wheelers,58
2024-07-23,Telangana,3-Wheelers,11
2024-07-23,Telangana,4-Wheelers,14
2024-07-23,Telangana,Bus,1
2024-07-23,Telangana,Others,0
2024-07-23,Tripura,2-Wheelers,63
2024-07-23,Tripura,3-Wheelers,27
2024-07-23,Tripura,4-Wheelers,10
2024-07-23,Tripura,Bus,2
2024-07-23,Tripura,Others,4
2024-07-23,Uttar Pradesh,2-Wheelers,104
2024-07-23,Uttar Pradesh,3-Wheelers,0
2024-07-23,Uttar Pradesh,4-Wheelers,10
2024-07-23,Uttar Pradesh,Bus,0
2024-07-23,Uttar Pradesh,Others,0
2024-07-23,Uttarakhand,2-Wheelers,40
2024-07-23,Uttarakhand,3-Wheelers,0
2024-07-23,Uttarakhand,4-Wheelers,6
2024-07-23,Uttarakhand,Bus,2
2024-07-23,Uttarakhand,Others,6
2024-07-23,West Bengal,2-Wheelers,38
2024-07-23,West Bengal,3-Wheelers,18
2024-07-23,West Bengal,4-Wheelers,0
2024-07-23,West Bengal,Bus,2
2024-07-23,West Bengal,Others,0
2024-07-24,Andhra Pradesh,2-Wheelers,88
2024-07-24,Andhra Pradesh,3-Wheelers,13
2024-07-24,Andhra Pradesh,4-Wheelers,8
2024-07-24,Andhra Pradesh,Bus,2
2024-07-24,Andhra Pradesh,Others,5
2024-07-24,Arunachal Pradesh,2-Wheelers,34
2024-07-24,Arunachal Pradesh,3-Wheelers,0
2024-07-24,Arunachal Pradesh,4-Wheelers,12
2024-07-24,Arunachal Pradesh,Bus,1
2024-07-24,Arunachal Pradesh,Others,7
2024-07-24,Assam,2-Wheelers,0
2024-07-24,Assam,3-Wheelers,0
2024-07-24,Assam,4-Wheelers,0
2024-07-24,Assam,Bus,0
2024-07-24,Assam,Others,0
2024-07-24,Bihar,2-Wheelers,47
2024-07-24,Bihar,3-Wheelers,18
2024-07-24,Bihar,4-Wheelers,0
2024-07-24,Bihar,Bus,1
2024-07-24,Bihar,Others,4
2024-07-24,Chandigarh,2-Wheelers,0
2024-07-24,Chandigarh,3-Wheelers,0
2024-07-24,Chandigarh,4-Wheelers,13
2024-07-24,Chandigarh,Bus,3
2024-07-24,Chandigarh,Others,6
2024-07-24,Chhattisgarh,2-Wheelers,76
2024-07-24,Chhattisgarh,3-Wheelers,0
2024-07-24,Chhattisgarh,4-Wheelers,10
2024-07-24,Chhattisgarh,Bus,3
2024-07-24,Chhattisgarh,Others,6
2024-07-24,Delhi,2-Wheelers,83
2024-07-24,Delhi,3-Wheelers,32
2024-07-24,Delhi,4-Wheelers,0
2024-07-24,Delhi,Bus,4
2024-07-24,Delhi,Others,0
2024-07-24,Goa,2-Wheelers,0
2024-07-24,Goa,3-Wheelers,9
2024-07-24,Goa,4-Wheelers,17
2024-07-24,Goa,Bus,1
2024-07-24,Goa,Others,7
2024-07-24,Gujarat,2-Wheelers,85
2024-07-24,Gujarat,3-Wheelers,15
2024-07-24,Gujarat,4-Wheelers,0
2024-07-24,Gujarat,Bus,3
2024-07-24,Gujarat,Others,0
2024-07-24,Haryana,2-Wheelers,60
2024-07-24,Haryana,3-Wheelers,12
2024-07-24,Haryana,4-Wheelers,14
2024-07-24,Haryana,Bus,1
2024-07-24,Haryana,Others,8
2024-07-24,Himachal Pradesh,2-Wheelers,73
2024-07-24,Himachal Pradesh,3-Wheelers,16
2024-07-24,Himachal Pradesh,4-Wheelers,15
2024-07-24,Himachal Pradesh,Bus,0
2024-07-24,Himachal Pradesh,Others,3
2024-07-24,Jharkhand,2-Wheelers,0
2024-07-24,Jharkhand,3-Wheelers,18
2024-07-24,Jharkhand,4-Wheelers,11
2024-07-24,Jharkhand,Bus,1
2024-07-24,Jharkhand,Others,0
2024-07-24,Karnataka,2-Wheelers,143
2024-07-24,Karnataka,3-Wheelers,21
2024-07-24,Karnataka,4-Wheelers,0
2024-07-24,Karnataka,Bus,5
2024-07-24,Karnataka,Others,0
2024-07-24,Kerala,2-Wheelers,48
2024-07-24,Kerala,3-Wheelers,11
2024-07-24,Kerala,4-Wheelers,0
2024-07-24,Kerala,Bus,0
2024-07-24,Kerala,Others,0
2024-07-24,Madhya Pradesh,2-Wheelers,0
2024-07-24,Madhya Pradesh,3-Wheelers,10
2024-07-24,Madhya Pradesh,4-Wheelers,0
2024-07-24,Madhya Pradesh,Bus,1
2024-07-24,Madhya Pradesh,Others,4
2024-07-24,Maharashtra,2-Wheelers,0
2024-07-24,Maharashtra,3-Wheelers,30
2024-07-24,Maharashtra,4-Wheelers,16
2024-07-24,Maharashtra,Bus,0
2024-07-24,Maharashtra,Others,0
2024-07-24,Manipur,2-Wheelers,0
2024-07-24,Manipur,3-Wheelers,0
2024-07-24,Manipur,4-Wheelers,0
2024-07-24,Manipur,Bus,2
2024-07-24,Manipur,Others,4
2024-07-24,Meghalaya,2-Wheelers,0
2024-07-24,Meghalaya,3-Wheelers,12
2024-07-24,Meghalaya,4-Wheelers,14
2024-07-24,Meghalaya,Bus,0
2024-07-24,Meghalaya,Others,0
2024-07-24,Mizoram,2-Wheelers,59
2024-07-24,Mizoram,3-Wheelers,0
2024-07-24,Mizoram,4-Wheelers,0
2024-07-24,Mizoram,Bus,0
2024-07-24,Mizoram,Others,4
2024-07-24,Nagaland,2-Wheelers,78
2024-07-24,Nagaland,3-Wheelers,16
2024-07-24,Nagaland,4-Wheelers,17
2024-07-24,Nagaland,Bus,1
2024-07-24,Nagaland,Others,6
2024-07-24,Odisha,2-Wheelers,36
2024-07-24,Odisha,3-Wheelers,20
2024-07-24,Odisha,4-Wheelers,15
2024-07-24,Odisha,Bus,0
2024-07-24,Odisha,Others,4
2024-07-24,Puducherry,2-Wheelers,0
2024-07-24,Puducherry,3-Wheelers,26
2024-07-24,Puducherry,4-Wheelers,13
2024-07-24,Puducherry,Bus,2
2024-07-24,Puducherry,Others,4
2024-07-24,Punjab,2-Wheelers,35
2024-07-24,Punjab,3-Wheelers,24
2024-07-24,Punjab,4-Wheelers,7
2024-07-24,Punjab,Bus,1
2024-07-24,Punjab,Others,0
2024-07-24,Rajasthan,2-Wheelers,0
2024-07-24,Rajasthan,3-Wheelers,25
2024-07-24,Rajasthan,4-Wheelers,13
2024-07-24,Rajasthan,Bus,2
2024-07-24,Rajasthan,Others,0
2024-07-24,Sikkim,2-Wheelers,52
2024-07-24,Sikkim,3-Wheelers,0
2024-07-24,Sikkim,4-Wheelers,0
2024-07-24,Sikkim,Bus,3
2024-07-24,Sikkim,Others,0
2024-07-24,Tamil Nadu,2-Wheelers,65
2024-07-24,Tamil Nadu,3-Wheelers,38
2024-07-24,Tamil Nadu,4-Wheelers,19
2024-07-24,Tamil Nadu,Bus,2
2024-07-24,Tamil Nadu,Others,0
2024-07-24,Telangana,2-Wheelers,43
2024-07-24,Telangana,3-Wheelers,22
2024-07-24,Telangana,4-Wheelers,10
2024-07-24,Telangana,Bus,0
2024-07-24,Telangana,Others,4
2024-07-24,Tripura,2-Wheelers,78
2024-07-24,Tripura,3-Wheelers,0
2024-07-24,Tripura,4-Wheelers,11
2024-07-24,Tripura,Bus,2
2024-07-24,Tripura,Others,7
2024-07-24,Uttar Pradesh,2-Wheelers,0
2024-07-24,Uttar Pradesh,3-Wheelers,21
2024-07-24,Uttar Pradesh,4-Wheelers,0
2024-07-24,Uttar Pradesh,Bus,2
2024-07-24,Uttar Pradesh,Others,0
2024-07-24,Uttarakhand,2-Wheelers,48
2024-07-24,Uttarakhand,3-Wheelers,21
2024-07-24,Uttarakhand,4-Wheelers,9
2024-07-24,Uttarakhand,Bus,1
2024-07-24,Uttarakhand,Others,4
2024-07-24,West Bengal,2-Wheelers,54
2024-07-24,West Bengal,3-Wheelers,10
2024-07-24,West Bengal,4-Wheelers,13
2024-07-24,West Bengal,Bus,1
2024-07-24,West Bengal,Others,0
2024-07-25,Andhra Pradesh,2-Wheelers,58
2024-07-25,Andhra Pradesh,3-Wheelers,0
2024-07-25,Andhra Pradesh,4-Wheelers,9
2024-07-25,Andhra Pradesh,Bus,3
2024-07-25,Andhra Pradesh,Others,6
2024-07-25,Arunachal Pradesh,2-Wheelers,87
2024-07-25,Arunachal Pradesh,3-Wheelers,11
2024-07-25,Arunachal Pradesh,4-Wheelers,8
2024-07-25,Arunachal Pradesh,Bus,0
2024-07-25,Arunachal Pradesh,Others,0
2024-07-25,Assam,2-Wheelers,77
2024-07-25,Assam,3-Wheelers,0
2024-07-25,Assam,4-Wheelers,10
2024-07-25,Assam,Bus,3
2024-07-25,Assam,Others,7
2024-07-25,Bihar,2-Wheelers,0
2024-07-25,Bihar,3-Wheelers,26
2024-07-25,Bihar,4-Wheelers,0
2024-07-25,Bihar,Bus,0
2024-07-25,Bihar,Others,0
2024-07-25,Chandigarh,2-Wheelers,84
2024-07-25,Chandigarh,3-Wheelers,13
2024-07-25,Chandigarh,4-Wheelers,13
2024-07-25,Chandigarh,Bus,1
2024-07-25,Chandigarh,Others,0
2024-07-25,Chhattisgarh,2-Wheelers,36
2024-07-25,Chhattisgarh,3-Wheelers,0
2024-07-25,Chhattisgarh,4-Wheelers,9
2024-07-25,Chhattisgarh,Bus,2
2024-07-25,Chhattisgarh,Others,0
2024-07-25,Delhi,2-Wheelers,0
2024-07-25,Delhi,3-Wheelers,0
2024-07-25,Delhi,4-Wheelers,8
2024-07-25,Delhi,Bus,0
2024-07-25,Delhi,Others,6
2024-07-25,Goa,2-Wheelers,33
2024-07-25,Goa,3-Wheelers,22
2024-07-25,Goa,4-Wheelers,17
2024-07-25,Goa,Bus,1
2024-07-25,Goa,Others,5
2024-07-25,Gujarat,2-Wheelers,84
2024-07-25,Gujarat,3-Wheelers,29
2024-07-25,Gujarat,4-Wheelers,20
2024-07-25,Gujarat,Bus,4
2024-07-25,Gujarat,Others,0
2024-07-25,Haryana,2-Wheelers,33
2024-07-25,Haryana,3-Wheelers,0
2024-07-25,Haryana,4-Wheelers,0
2024-07-25,Haryana,Bus,0
2024-07-25,Haryana,Others,3
2024-07-25,Himachal Pradesh,2-Wheelers,0
2024-07-25,Himachal Pradesh,3-Wheelers,11
2024-07-25,Himachal Pradesh,4-Wheelers,17
2024-07-25,Himachal Pradesh,Bus,1
2024-07-25,Himachal Pradesh,Others,8
2024-07-25,Jharkhand,2-Wheelers,46
2024-07-25,Jharkhand,3-Wheelers,19
2024-07-25,Jharkhand,4-Wheelers,8
2024-07-25,Jharkhand,Bus,2
2024-07-25,Jharkhand,Others,8
2024-07-25,Karnataka,2-Wheelers,54
2024-07-25,Karnataka,3-Wheelers,34
2024-07-25,Karnataka,4-Wheelers,0
2024-07-25,Karnataka,Bus,4
2024-07-25,Karnataka,Others,10
2024-07-25,Kerala,2-Wheelers,47
2024-07-25,Kerala,3-Wheelers,14
2024-07-25,Kerala,4-Wheelers,0
2024-07-25,Kerala,Bus,3
2024-07-25,Kerala,Others,6
2024-07-25,Madhya Pradesh,2-Wheelers,90
2024-07-25,Madhya Pradesh,3-Wheelers,9
2024-07-25,Madhya Pradesh,4-Wheelers,0
2024-07-25,Madhya Pradesh,Bus,0
2024-07-25,Madhya Pradesh,Others,0
2024-07-25,Maharashtra,2-Wheelers,0
2024-07-25,Maharashtra,3-Wheelers,0
2024-07-25,Maharashtra,4-Wheelers,0
2024-07-25,Maharashtra,Bus,3
2024-07-25,Maharashtra,Others,0
2024-07-25,Manipur,2-Wheelers,0
2024-07-25,Manipur,3-Wheelers,26
2024-07-25,Manipur,4-Wheelers,0
2024-07-25,Manipur,Bus,2
2024-07-25,Manipur,Others,0
2024-07-25,Meghalaya,2-Wheelers,0
2024-07-25,Meghalaya,3-Wheelers,11
2024-07-25,Meghalaya,4-Wheelers,17
2024-07-25,Meghalaya,Bus,3
2024-07-25,Meghalaya,Others,7
2024-07-25,Mizoram,2-Wheelers,30
2024-07-25,Mizoram,3-Wheelers,14
2024-07-25,Mizoram,4-Wheelers,14
2024-07-25,Mizoram,Bus,3
2024-07-25,Mizoram,Others,0
2024-07-25,Nagaland,2-Wheelers,66
2024-07-25,Nagaland,3-Wheelers,0
2024-07-25,Nagaland,4-Wheelers,15
2024-07-25,Nagaland,Bus,1
2024-07-25,Nagaland,Others,4
2024-07-25,Odisha,2-Wheelers,0
2024-07-25,Odisha,3-Wheelers,0
2024-07-25,Odisha,4-Wheelers,0
2024-07-25,Odisha,Bus,2
2024-07-25,Odisha,Others,4
2024-07-25,Puducherry,2-Wheelers,0
2024-07-25,Puducherry,3-Wheelers,21
2024-07-25,Puducherry,4-Wheelers,11
2024-07-25,Puducherry,Bus,1
2024-07-25,Puducherry,Others,0
2024-07-25,Punjab,2-Wheelers,76
2024-07-25,Punjab,3-Wheelers,0
2024-07-25,Punjab,4-Wheelers,11
2024-07-25,Punjab,Bus,3
2024-07-25,Punjab,Others,7
2024-07-25,Rajasthan,2-Wheelers,57
2024-07-25,Rajasthan,3-Wheelers,21
2024-07-25,Rajasthan,4-Wheelers,0
2024-07-25,Rajasthan,Bus,0
2024-07-25,Rajasthan,Others,5
2024-07-25,Sikkim,2-Wheelers,78
2024-07-25,Sikkim,3-Wheelers,26
2024-07-25,Sikkim,4-Wheelers,17
2024-07-25,Sikkim,Bus,1
2024-07-25,Sikkim,Others,6
2024-07-25,Tamil Nadu,2-Wheelers,80
2024-07-25,Tamil Nadu,3-Wheelers,15
2024-07-25,Tamil Nadu,4-Wheelers,0
2024-07-25,Tamil Nadu,Bus,5
2024-07-25,Tamil Nadu,Others,11
2024-07-25,Telangana,2-Wheelers,32
2024-07-25,Telangana,3-Wheelers,21
2024-07-25,Telangana,4-Wheelers,0
2024-07-25,Telangana,Bus,2
2024-07-25,Telangana,Others,8
2024-07-25,Tripura,2-Wheelers,31
2024-07-25,Tripura,3-Wheelers,18
2024-07-25,Tripura,4-Wheelers,8
2024-07-25,Tripura,Bus,0
2024-07-25,Tripura,Others,5
2024-07-25,Uttar Pradesh,2-Wheelers,66
2024-07-25,Uttar Pradesh,3-Wheelers,21
2024-07-25,Uttar Pradesh,4-Wheelers,15
2024-07-25,Uttar Pradesh,Bus,0
2024-07-25,Uttar Pradesh,Others,4
2024-07-25,Uttarakhand,2-Wheelers,61
2024-07-25,Uttarakhand,3-Wheelers,10
2024-07-25,Uttarakhand,4-Wheelers,0
2024-07-25,Uttarakhand,Bus,3
2024-07-25,Uttarakhand,Others,8
2024-07-25,West Bengal,2-Wheelers,53
2024-07-25,West Bengal,3-Wheelers,21
2024-07-25,West Bengal,4-Wheelers,11
2024-07-25,West Bengal,Bus,0
2024-07-25,West Bengal,Others,0
2024-07-26,Andhra Pradesh,2-Wheelers,0
2024-07-26,Andhra Pradesh,3-Wheelers,24
2024-07-26,Andhra Pradesh,4-Wheelers,0
2024-07-26,Andhra Pradesh,Bus,0
2024-07-26,Andhra Pradesh,Others,0
2024-07-26,Arunachal Pradesh,2-Wheelers,82
2024-07-26,Arunachal Pradesh,3-Wheelers,0
2024-07-26,Arunachal Pradesh,4-Wheelers,8
2024-07-26,Arunachal Pradesh,Bus,3
2024-07-26,Arunachal Pradesh,Others,8
2024-07-26,Assam,2-Wheelers,0
2024-07-26,Assam,3-Wheelers,13
2024-07-26,Assam,4-Wheelers,13
2024-07-26,Assam,Bus,0
2024-07-26,Assam,Others,0
2024-07-26,Bihar,2-Wheelers,0
2024-07-26,Bihar,3-Wheelers,0
2024-07-26,Bihar,4-Wheelers,9
2024-07-26,Bihar,Bus,0
2024-07-26,Bihar,Others,4
2024-07-26,Chandigarh,2-Wheelers,0
2024-07-26,Chandigarh,3-Wheelers,25
2024-07-26,Chandigarh,4-Wheelers,13
2024-07-26,Chandigarh,Bus,0
2024-07-26,Chandigarh,Others,0
2024-07-26,Chhattisgarh,2-Wheelers,49
2024-07-26,Chhattisgarh,3-Wheelers,0
2024-07-26,Chhattisgarh,4-Wheelers,17
2024-07-26,Chhattisgarh,Bus,0
2024-07-26,Chhattisgarh,Others,8
2024-07-26,Delhi,2-Wheelers,67
2024-07-26,Delhi,3-Wheelers,32
2024-07-26,Delhi,4-Wheelers,0
2024-07-26,Delhi,Bus,0
2024-07-26,Delhi,Others,0
2024-07-26,Goa,2-Wheelers,82
2024-07-26,Goa,3-Wheelers,22
2024-07-26,Goa,4-Wheelers,10
2024-07-26,Goa,Bus,1
2024-07-26,Goa,Others,0
2024-07-26,Gujarat,2-Wheelers,60
2024-07-26,Gujarat,3-Wheelers,0
2024-07-26,Gujarat,4-Wheelers,25
2024-07-26,Gujarat,Bus,3
2024-07-26,Gujarat,Others,0
2024-07-26,Haryana,2-Wheelers,89
2024-07-26,Haryana,3-Wheelers,21
2024-07-26,Haryana,4-Wheelers,12
2024-07-26,Haryana,Bus,3
2024-07-26,Haryana,Others,0
2024-07-26,Himachal Pradesh,2-Wheelers,0
2024-07-26,Himachal Pradesh,3-Wheelers,12
2024-07-26,Himachal Pradesh,4-Wheelers,15
2024-07-26,Himachal Pradesh,Bus,0
2024-07-26,Himachal Pradesh,Others,4
2024-07-26,Jharkhand,2-Wheelers,43
2024-07-26,Jharkhand,3-Wheelers,25
2024-07-26,Jharkhand,4-Wheelers,8
2024-07-26,Jharkhand,Bus,0
2024-07-26,Jharkhand,Others,6
2024-07-26,Karnataka,2-Wheelers,63
2024-07-26,Karnataka,3-Wheelers,34
2024-07-26,Karnataka,4-Wheelers,22
2024-07-26,Karnataka,Bus,0
2024-07-26,Karnataka,Others,8
2024-07-26,Kerala,2-Wheelers,70
2024-07-26,Kerala,3-Wheelers,23
2024-07-26,Kerala,4-Wheelers,0
2024-07-26,Kerala,Bus,2
2024-07-26,Kerala,Others,6
2024-07-26,Madhya Pradesh,2-Wheelers,48
2024-07-26,Madhya Pradesh,3-Wheelers,25
2024-07-26,Madhya Pradesh,4-Wheelers,8
2024-07-26,Madhya Pradesh,Bus,2
2024-07-26,Madhya Pradesh,Others,3
2024-07-26,Maharashtra,2-Wheelers,103
2024-07-26,Maharashtra,3-Wheelers,0
2024-07-26,Maharashtra,4-Wheelers,0
2024-07-26,Maharashtra,Bus,4
2024-07-26,Maharashtra,Others,0
2024-07-26,Manipur,2-Wheelers,80
2024-07-26,Manipur,3-Wheelers,12
2024-07-26,Manipur,4-Wheelers,16
2024-07-26,Manipur,Bus,3
2024-07-26,Manipur,Others,4
2024-07-26,Meghalaya,2-Wheelers,0
2024-07-26,Meghalaya,3-Wheelers,0
2024-07-26,Meghalaya,4-Wheelers,16
2024-07-26,Meghalaya,Bus,0
2024-07-26,Meghalaya,Others,7
2024-07-26,Mizoram,2-Wheelers,82
2024-07-26,Mizoram,3-Wheelers,16
2024-07-26,Mizoram,4-Wheelers,16
2024-07-26,Mizoram,Bus,0
2024-07-26,Mizoram,Others,5
2024-07-26,Nagaland,2-Wheelers,75
2024-07-26,Nagaland,3-Wheelers,24
2024-07-26,Nagaland,4-Wheelers,7
2024-07-26,Nagaland,Bus,0
2024-07-26,Nagaland,Others,4
2024-07-26,Odisha,2-Wheelers,37
2024-07-26,Odisha,3-Wheelers,0
2024-07-26,Odisha,4-Wheelers,0
2024-07-26,Odisha,Bus,0
2024-07-26,Odisha,Others,0
2024-07-26,Puducherry,2-Wheelers,53
2024-07-26,Puducherry,3-Wheelers,0
2024-07-26,Puducherry,4-Wheelers,0
2024-07-26,Puducherry,Bus,3
2024-07-26,Puducherry,Others,0
2024-07-26,Punjab,2-Wheelers,0
2024-07-26,Punjab,3-Wheelers,24
2024-07-26,Punjab,4-Wheelers,9
2024-07-26,Punjab,Bus,2
2024-07-26,Punjab,Others,7
2024-07-26,Rajasthan,2-Wheelers,60
2024-07-26,Rajasthan,3-Wheelers,0
2024-07-26,Rajasthan,4-Wheelers,0
2024-07-26,Rajasthan,Bus,0
2024-07-26,Rajasthan,Others,8
2024-07-26,Sikkim,2-Wheelers,83
2024-07-26,Sikkim,3-Wheelers,25
2024-07-26,Sikkim,4-Wheelers,13
2024-07-26,Sikkim,Bus,2
